event_id,customer_id,subscription_id,event_type,event_date,event_value,created_at
396,2249,3974,upload,2024-01-31,65.6,2024-01-31 00:00:00
397,4135,1681,download,2024-04-12,73.59,2024-04-12 00:00:00
398,4907,4987,upload,2023-11-26,15.68,2023-11-26 00:00:00
399,4973,1272,feature_usage,2024-12-15,69.16,2024-12-15 00:00:00
400,3388,3237,settings_change,2024-05-15,27.75,2024-05-15 00:00:00
401,1079,2,download,2024-06-06,70.13,2024-06-06 00:00:00
402,2039,206,api_call,2023-09-11,43.43,2023-09-11 00:00:00
403,3431,1241,payment,2023-05-18,55.01,2023-05-18 00:00:00
404,1858,3847,share,2023-02-24,55.4,2023-02-24 00:00:00
405,200,2954,download,2023-08-02,97.6,2023-08-02 00:00:00
406,590,1096,login,2024-02-29,95.36,2024-02-29 00:00:00
407,3465,1031,download,2024-06-27,18.68,2024-06-27 00:00:00
408,2602,3794,invite,2023-12-14,77.58,2023-12-14 00:00:00
409,4128,1765,profile_update,2024-06-08,75.72,2024-06-08 00:00:00
410,795,3283,invite,2024-12-01,29.66,2024-12-01 00:00:00
411,2958,2501,share,2024-01-08,13.34,2024-01-08 00:00:00
412,3368,4160,share,2023-07-12,11.91,2023-07-12 00:00:00
413,3548,3803,login,2024-06-03,99.29,2024-06-03 00:00:00
414,265,764,export_data,2023-08-07,36.54,2023-08-07 00:00:00
415,2080,2817,login,2024-06-27,36.42,2024-06-27 00:00:00
416,4714,5008,settings_change,2023-06-15,94.63,2023-06-15 00:00:00
417,576,3630,profile_update,2023-08-31,39.85,2023-08-31 00:00:00
418,4648,2577,upload,2024-02-18,28.93,2024-02-18 00:00:00
419,3280,4183,download,2023-10-18,34.37,2023-10-18 00:00:00
420,3483,4169,settings_change,2024-07-25,58.25,2024-07-25 00:00:00
421,4460,4476,settings_change,2024-10-03,43.4,2024-10-03 00:00:00
422,1714,3893,share,2024-01-30,56.13,2024-01-30 00:00:00
423,684,5472,invite,2023-10-30,24.65,2023-10-30 00:00:00
424,2538,5634,login,2023-09-10,3.5,2023-09-10 00:00:00
425,848,3753,support_ticket,2024-08-21,33.47,2024-08-21 00:00:00
426,2987,3710,feature_usage,2024-06-12,36.62,2024-06-12 00:00:00
427,3773,4768,settings_change,2024-06-02,87.26,2024-06-02 00:00:00
428,3616,1040,api_call,2024-07-19,95.21,2024-07-19 00:00:00
429,4169,4151,settings_change,2023-12-31,20.08,2023-12-31 00:00:00
430,3372,4973,upload,2024-10-06,58.8,2024-10-06 00:00:00
431,767,1343,feature_usage,2024-03-09,83.51,2024-03-09 00:00:00
432,4040,4428,payment,2023-12-11,80.26,2023-12-11 00:00:00
433,4681,327,upload,2024-04-15,80.72,2024-04-15 00:00:00
434,4715,3542,profile_update,2024-05-13,64.64,2024-05-13 00:00:00
435,3954,1226,feature_usage,2023-06-19,62.44,2023-06-19 00:00:00
436,1866,3596,invite,2024-07-28,68.77,2024-07-28 00:00:00
437,870,1945,download,2024-03-10,93.79,2024-03-10 00:00:00
438,1531,5811,feature_usage,2024-05-25,39.67,2024-05-25 00:00:00
439,2131,4676,feature_usage,2024-06-10,31.98,2024-06-10 00:00:00
440,4496,106,share,2024-09-16,24.83,2024-09-16 00:00:00
441,2659,376,support_ticket,2023-10-05,84.69,2023-10-05 00:00:00
442,1278,5696,payment,2024-04-29,3.91,2024-04-29 00:00:00
443,140,5771,feature_usage,2024-09-01,98.02,2024-09-01 00:00:00
444,2523,5233,feature_usage,2023-03-31,26.98,2023-03-31 00:00:00
445,3384,2345,feature_usage,2024-08-09,16.78,2024-08-09 00:00:00
446,2072,2012,feature_usage,2024-05-12,61.54,2024-05-12 00:00:00
447,4006,4123,upload,2023-08-06,4.36,2023-08-06 00:00:00
448,1234,1005,settings_change,2024-10-02,87.97,2024-10-02 00:00:00
449,842,1402,download,2024-03-18,44.74,2024-03-18 00:00:00
450,4995,5691,profile_update,2023-08-23,66.6,2023-08-23 00:00:00
451,3988,5458,support_ticket,2023-10-27,89.42,2023-10-27 00:00:00
452,3284,2620,feature_usage,2024-05-22,48.75,2024-05-22 00:00:00
453,443,2458,download,2024-10-20,0.83,2024-10-20 00:00:00
454,2063,1849,profile_update,2023-12-20,85.17,2023-12-20 00:00:00
455,1757,4232,profile_update,2024-03-25,54.18,2024-03-25 00:00:00
456,2176,4077,settings_change,2024-02-24,87.26,2024-02-24 00:00:00
457,3453,1918,export_data,2024-06-07,90.91,2024-06-07 00:00:00
458,956,5540,login,2024-08-16,54.65,2024-08-16 00:00:00
459,3708,1207,login,2024-02-02,19.26,2024-02-02 00:00:00
460,4631,5536,api_call,2024-04-19,83.94,2024-04-19 00:00:00
461,3333,2638,login,2023-12-26,55.29,2023-12-26 00:00:00
462,2187,3146,api_call,2023-05-17,72.17,2023-05-17 00:00:00
463,1715,380,share,2023-07-01,37.67,2023-07-01 00:00:00
464,2425,3641,download,2024-12-17,34.13,2024-12-17 00:00:00
465,3836,921,profile_update,2024-10-15,72.07,2024-10-15 00:00:00
466,1749,2712,settings_change,2024-06-29,59.03,2024-06-29 00:00:00
467,203,1658,feature_usage,2023-03-25,77.79,2023-03-25 00:00:00
468,2259,11,feature_usage,2023-12-05,41.09,2023-12-05 00:00:00
469,129,3953,settings_change,2024-05-19,30.35,2024-05-19 00:00:00
470,883,5087,support_ticket,2023-06-28,96.08,2023-06-28 00:00:00
471,2403,1301,support_ticket,2023-07-06,91.26,2023-07-06 00:00:00
472,2507,5433,invite,2024-05-24,96.28,2024-05-24 00:00:00
473,4494,4997,upload,2024-09-16,14.42,2024-09-16 00:00:00
474,3773,4768,support_ticket,2023-05-22,70.57,2023-05-22 00:00:00
475,4366,5079,settings_change,2024-06-20,52.37,2024-06-20 00:00:00
476,3679,4989,invite,2024-01-30,77.73,2024-01-30 00:00:00
477,4581,1166,payment,2023-06-02,81.82,2023-06-02 00:00:00
478,4967,3517,settings_change,2024-02-14,50.92,2024-02-14 00:00:00
479,4239,3436,upload,2024-11-18,58.48,2024-11-18 00:00:00
480,1232,5791,settings_change,2024-03-11,7.49,2024-03-11 00:00:00
481,1798,5422,invite,2023-11-14,0.45,2023-11-14 00:00:00
482,3512,5962,support_ticket,2024-06-29,0.05,2024-06-29 00:00:00
483,3027,1975,feature_usage,2024-04-14,72.4,2024-04-14 00:00:00
484,1001,4176,api_call,2023-06-27,43.27,2023-06-27 00:00:00
485,248,5066,export_data,2024-05-04,35.4,2024-05-04 00:00:00
486,1699,4494,invite,2023-09-08,39.07,2023-09-08 00:00:00
487,3006,2653,profile_update,2024-08-12,63.17,2024-08-12 00:00:00
488,1783,5948,login,2024-02-08,28.54,2024-02-08 00:00:00
489,2875,1818,settings_change,2023-08-10,34.54,2023-08-10 00:00:00
490,4954,4939,upload,2024-02-16,23.51,2024-02-16 00:00:00
491,3809,3559,settings_change,2024-02-12,67.54,2024-02-12 00:00:00
492,4270,83,upload,2024-08-02,64.92,2024-08-02 00:00:00
493,4261,5835,upload,2024-03-22,35.17,2024-03-22 00:00:00
494,1258,2066,invite,2023-06-09,14.42,2023-06-09 00:00:00
495,3884,5836,api_call,2024-10-18,93.21,2024-10-18 00:00:00
496,1938,2872,download,2024-05-02,79.43,2024-05-02 00:00:00
497,1568,5917,support_ticket,2024-01-23,84.7,2024-01-23 00:00:00
498,2887,2907,payment,2023-12-03,99.62,2023-12-03 00:00:00
499,796,2213,api_call,2024-02-01,97.9,2024-02-01 00:00:00
500,605,4996,payment,2024-06-21,38.55,2024-06-21 00:00:00
501,1714,3893,support_ticket,2023-11-10,41.32,2023-11-10 00:00:00
502,4533,3693,export_data,2024-03-29,86.64,2024-03-29 00:00:00
503,227,2985,share,2024-03-20,49.0,2024-03-20 00:00:00
504,474,468,profile_update,2024-02-21,39.69,2024-02-21 00:00:00
505,4198,1841,api_call,2024-06-07,1.33,2024-06-07 00:00:00
506,354,1897,profile_update,2023-12-01,20.01,2023-12-01 00:00:00
507,2012,554,upload,2024-01-01,88.45,2024-01-01 00:00:00
508,4585,150,profile_update,2023-05-28,21.92,2023-05-28 00:00:00
509,2430,5549,export_data,2024-03-11,81.56,2024-03-11 00:00:00
510,483,5121,support_ticket,2023-12-04,67.53,2023-12-04 00:00:00
511,4253,266,profile_update,2024-04-30,53.04,2024-04-30 00:00:00
512,2070,895,profile_update,2024-08-25,92.79,2024-08-25 00:00:00
513,1049,3126,settings_change,2023-06-24,17.2,2023-06-24 00:00:00
514,4481,4893,settings_change,2024-07-30,38.31,2024-07-30 00:00:00
515,1856,4639,settings_change,2024-04-14,19.61,2024-04-14 00:00:00
516,2038,2669,export_data,2024-03-10,91.54,2024-03-10 00:00:00
517,220,3049,support_ticket,2024-08-26,95.19,2024-08-26 00:00:00
518,2407,1684,api_call,2024-10-18,16.32,2024-10-18 00:00:00
519,4447,1771,invite,2023-03-09,53.89,2023-03-09 00:00:00
520,477,1457,support_ticket,2024-01-19,47.0,2024-01-19 00:00:00
521,2111,835,upload,2023-07-01,12.28,2023-07-01 00:00:00
522,2713,2640,settings_change,2023-04-07,73.95,2023-04-07 00:00:00
523,4612,5855,share,2023-02-20,96.53,2023-02-20 00:00:00
524,2759,4253,payment,2024-11-01,83.5,2024-11-01 00:00:00
525,1158,3250,support_ticket,2023-02-14,90.51,2023-02-14 00:00:00
526,1841,1790,support_ticket,2024-11-02,89.4,2024-11-02 00:00:00
527,4678,3573,feature_usage,2023-11-29,86.09,2023-11-29 00:00:00
528,1192,5003,feature_usage,2024-07-24,67.79,2024-07-24 00:00:00
529,2805,5382,invite,2023-09-04,12.99,2023-09-04 00:00:00
530,179,4762,share,2023-08-05,86.75,2023-08-05 00:00:00
531,1114,776,support_ticket,2023-08-23,74.89,2023-08-23 00:00:00
532,110,5260,settings_change,2024-10-29,28.63,2024-10-29 00:00:00
533,193,3032,download,2024-07-23,77.69,2024-07-23 00:00:00
534,4793,4844,download,2024-09-14,27.76,2024-09-14 00:00:00
535,4712,5587,api_call,2024-04-01,24.67,2024-04-01 00:00:00
536,4795,5850,login,2023-10-11,74.3,2023-10-11 00:00:00
537,387,4374,download,2023-12-04,73.6,2023-12-04 00:00:00
538,3462,372,profile_update,2023-11-23,43.12,2023-11-23 00:00:00
539,4327,3272,payment,2024-08-02,85.67,2024-08-02 00:00:00
540,1402,1797,login,2024-09-17,88.84,2024-09-17 00:00:00
541,1355,630,export_data,2024-06-20,48.64,2024-06-20 00:00:00
542,4954,3957,payment,2024-05-25,48.21,2024-05-25 00:00:00
543,212,1224,support_ticket,2024-12-11,75.12,2024-12-11 00:00:00
544,4117,5153,feature_usage,2023-03-07,66.19,2023-03-07 00:00:00
545,2232,5929,upload,2023-07-19,0.15,2023-07-19 00:00:00
546,273,5738,profile_update,2024-04-15,25.03,2024-04-15 00:00:00
547,3792,1092,profile_update,2024-11-26,17.34,2024-11-26 00:00:00
548,2409,1919,feature_usage,2023-06-29,64.24,2023-06-29 00:00:00
549,4986,4763,payment,2024-04-13,71.16,2024-04-13 00:00:00
550,1217,3095,settings_change,2024-11-04,75.29,2024-11-04 00:00:00
551,702,2756,download,2023-11-07,86.65,2023-11-07 00:00:00
552,3443,279,support_ticket,2024-06-05,13.33,2024-06-05 00:00:00
553,1660,2574,settings_change,2023-09-04,22.6,2023-09-04 00:00:00
554,1669,2092,support_ticket,2024-08-17,13.39,2024-08-17 00:00:00
555,1352,1460,share,2023-11-11,88.51,2023-11-11 00:00:00
556,2446,2271,payment,2024-10-31,45.1,2024-10-31 00:00:00
557,1557,2655,payment,2024-03-29,45.62,2024-03-29 00:00:00
558,3538,1192,payment,2024-01-18,67.45,2024-01-18 00:00:00
559,4500,495,support_ticket,2023-03-21,99.51,2023-03-21 00:00:00
560,3507,5640,profile_update,2024-09-04,87.73,2024-09-04 00:00:00
561,3639,147,feature_usage,2023-08-29,9.98,2023-08-29 00:00:00
562,4380,3099,profile_update,2024-04-18,30.9,2024-04-18 00:00:00
563,2618,5352,download,2023-06-21,71.1,2023-06-21 00:00:00
564,3614,5884,profile_update,2023-10-31,23.03,2023-10-31 00:00:00
565,3621,4440,api_call,2024-06-05,76.59,2024-06-05 00:00:00
566,4138,337,profile_update,2024-05-25,83.22,2024-05-25 00:00:00
567,2078,4,support_ticket,2024-04-22,81.13,2024-04-22 00:00:00
568,3274,1960,api_call,2023-04-28,79.58,2023-04-28 00:00:00
569,2919,1026,payment,2024-04-02,33.12,2024-04-02 00:00:00
570,238,1348,export_data,2024-04-08,69.19,2024-04-08 00:00:00
571,1456,5284,profile_update,2024-10-11,24.66,2024-10-11 00:00:00
572,2320,64,settings_change,2024-08-26,31.11,2024-08-26 00:00:00
573,1864,2821,login,2024-10-13,88.05,2024-10-13 00:00:00
574,4434,1351,api_call,2024-11-07,95.22,2024-11-07 00:00:00
575,1488,4310,export_data,2024-03-22,58.97,2024-03-22 00:00:00
576,2146,2240,share,2024-06-06,24.13,2024-06-06 00:00:00
577,4128,1760,export_data,2024-12-28,5.46,2024-12-28 00:00:00
578,4071,5414,upload,2024-06-23,40.73,2024-06-23 00:00:00
579,1532,3309,invite,2024-12-03,71.27,2024-12-03 00:00:00
580,3682,122,payment,2024-11-14,59.21,2024-11-14 00:00:00
581,257,1636,invite,2023-08-24,74.61,2023-08-24 00:00:00
582,961,1910,export_data,2024-09-30,45.23,2024-09-30 00:00:00
583,370,5060,feature_usage,2024-03-06,51.98,2024-03-06 00:00:00
584,63,1361,profile_update,2024-11-02,78.74,2024-11-02 00:00:00
585,4475,5721,api_call,2023-09-26,41.43,2023-09-26 00:00:00
586,483,1586,download,2023-05-14,86.97,2023-05-14 00:00:00
587,4075,3144,settings_change,2023-07-20,71.86,2023-07-20 00:00:00
588,4874,3557,settings_change,2024-02-03,13.51,2024-02-03 00:00:00
589,4581,1909,feature_usage,2023-05-07,71.23,2023-05-07 00:00:00
590,2652,933,api_call,2024-01-15,43.82,2024-01-15 00:00:00
591,4311,2796,export_data,2024-03-07,33.22,2024-03-07 00:00:00
592,237,321,login,2024-10-11,8.74,2024-10-11 00:00:00
593,4111,2582,payment,2023-05-20,21.38,2023-05-20 00:00:00
594,4502,1237,settings_change,2024-11-26,42.25,2024-11-26 00:00:00
595,127,1466,export_data,2023-10-17,19.67,2023-10-17 00:00:00
596,3132,3171,share,2024-06-18,29.21,2024-06-18 00:00:00
597,1327,2807,settings_change,2024-12-29,94.37,2024-12-29 00:00:00
598,576,3630,export_data,2024-12-12,46.48,2024-12-12 00:00:00
599,4737,3497,api_call,2023-09-30,47.87,2023-09-30 00:00:00
600,3717,3206,export_data,2023-10-04,15.37,2023-10-04 00:00:00
601,4338,5088,login,2023-09-28,4.4,2023-09-28 00:00:00
602,2235,2559,feature_usage,2024-12-07,2.32,2024-12-07 00:00:00
603,2493,1834,feature_usage,2023-08-04,74.24,2023-08-04 00:00:00
604,2329,4105,profile_update,2023-07-23,81.7,2023-07-23 00:00:00
605,3100,2905,invite,2024-11-26,59.62,2024-11-26 00:00:00
606,2789,3948,support_ticket,2024-06-14,31.97,2024-06-14 00:00:00
607,4785,5459,payment,2024-06-01,32.34,2024-06-01 00:00:00
608,4501,5431,feature_usage,2024-06-04,25.34,2024-06-04 00:00:00
609,1029,2611,login,2024-06-10,56.51,2024-06-10 00:00:00
610,3485,4991,payment,2024-05-19,9.82,2024-05-19 00:00:00
611,244,5521,export_data,2023-10-17,99.09,2023-10-17 00:00:00
612,89,4949,export_data,2023-09-28,51.13,2023-09-28 00:00:00
613,217,2916,api_call,2023-10-12,26.52,2023-10-12 00:00:00
614,38,2631,profile_update,2024-04-17,69.46,2024-04-17 00:00:00
615,3156,4401,support_ticket,2023-08-01,27.29,2023-08-01 00:00:00
616,4411,4950,support_ticket,2024-12-30,48.38,2024-12-30 00:00:00
617,570,1094,export_data,2024-08-06,29.3,2024-08-06 00:00:00
618,4631,5536,invite,2024-08-11,34.96,2024-08-11 00:00:00
619,48,1430,settings_change,2023-08-26,29.74,2023-08-26 00:00:00
620,1976,2000,download,2024-10-01,85.35,2024-10-01 00:00:00
621,3845,5353,feature_usage,2024-01-25,45.66,2024-01-25 00:00:00
622,3451,5776,support_ticket,2024-09-13,74.29,2024-09-13 00:00:00
623,2102,809,support_ticket,2023-09-02,65.25,2023-09-02 00:00:00
624,3488,1183,download,2024-01-19,75.89,2024-01-19 00:00:00
625,3952,649,share,2024-03-01,23.2,2024-03-01 00:00:00
626,1780,1526,payment,2024-08-03,37.31,2024-08-03 00:00:00
627,1715,2126,export_data,2023-10-11,48.41,2023-10-11 00:00:00
628,1983,1674,download,2024-07-03,25.07,2024-07-03 00:00:00
629,1083,4389,invite,2023-11-25,79.92,2023-11-25 00:00:00
630,3360,2880,profile_update,2024-05-10,85.42,2024-05-10 00:00:00
631,2566,4585,login,2024-04-26,20.68,2024-04-26 00:00:00
632,736,2262,login,2023-07-21,29.96,2023-07-21 00:00:00
633,2869,4826,settings_change,2024-07-09,43.76,2024-07-09 00:00:00
634,4880,1619,upload,2023-11-05,0.1,2023-11-05 00:00:00
635,4432,2175,feature_usage,2024-11-18,62.95,2024-11-18 00:00:00
636,3014,5211,profile_update,2023-05-15,2.98,2023-05-15 00:00:00
637,2068,3663,invite,2024-11-01,8.53,2024-11-01 00:00:00
638,4513,3500,payment,2023-07-04,84.24,2023-07-04 00:00:00
639,824,275,invite,2024-07-30,88.74,2024-07-30 00:00:00
640,3381,3305,settings_change,2024-09-19,76.29,2024-09-19 00:00:00
641,3261,5288,export_data,2024-10-12,27.29,2024-10-12 00:00:00
642,2725,5532,api_call,2024-02-26,9.01,2024-02-26 00:00:00
643,924,2329,support_ticket,2023-10-28,28.98,2023-10-28 00:00:00
644,1029,2611,share,2023-12-12,39.0,2023-12-12 00:00:00
645,4677,3547,export_data,2024-12-08,80.97,2024-12-08 00:00:00
646,2311,3298,download,2023-04-17,15.36,2023-04-17 00:00:00
647,4175,1500,invite,2024-01-18,93.02,2024-01-18 00:00:00
648,3988,5090,share,2023-11-10,71.51,2023-11-10 00:00:00
649,4520,3885,share,2024-07-22,53.2,2024-07-22 00:00:00
650,385,5843,api_call,2023-04-05,88.95,2023-04-05 00:00:00
651,3215,713,download,2024-04-15,32.02,2024-04-15 00:00:00
652,2565,742,payment,2023-07-25,96.96,2023-07-25 00:00:00
653,4250,3835,api_call,2023-09-09,5.54,2023-09-09 00:00:00
654,571,1188,support_ticket,2024-09-06,52.26,2024-09-06 00:00:00
655,3964,5560,export_data,2024-01-06,59.54,2024-01-06 00:00:00
656,844,4602,invite,2024-05-30,26.8,2024-05-30 00:00:00
657,1282,506,api_call,2024-06-09,67.84,2024-06-09 00:00:00
658,3405,715,support_ticket,2024-01-19,67.99,2024-01-19 00:00:00
659,1546,4366,upload,2023-10-02,60.94,2023-10-02 00:00:00
660,4209,5744,settings_change,2024-11-29,20.46,2024-11-29 00:00:00
661,2561,4965,export_data,2024-03-23,93.2,2024-03-23 00:00:00
662,1205,5746,settings_change,2023-10-23,39.49,2023-10-23 00:00:00
663,2420,5400,payment,2024-12-21,33.37,2024-12-21 00:00:00
664,1013,2446,upload,2023-12-31,22.3,2023-12-31 00:00:00
665,4520,1068,settings_change,2024-01-30,31.84,2024-01-30 00:00:00
666,4000,2819,settings_change,2024-05-22,83.68,2024-05-22 00:00:00
667,626,5675,invite,2024-04-11,21.77,2024-04-11 00:00:00
668,1202,1321,login,2023-06-26,65.19,2023-06-26 00:00:00
669,130,5790,invite,2023-12-23,14.51,2023-12-23 00:00:00
670,861,1805,login,2023-11-04,35.87,2023-11-04 00:00:00
671,832,131,invite,2024-02-06,25.9,2024-02-06 00:00:00
672,1157,3888,profile_update,2024-09-30,46.23,2024-09-30 00:00:00
673,3355,5768,login,2024-12-19,87.11,2024-12-19 00:00:00
674,2658,3371,feature_usage,2024-11-20,9.04,2024-11-20 00:00:00
675,3662,646,export_data,2023-11-23,36.39,2023-11-23 00:00:00
676,4256,1097,download,2024-01-14,87.36,2024-01-14 00:00:00
677,4593,4225,api_call,2024-10-05,47.64,2024-10-05 00:00:00
678,1263,5039,export_data,2024-09-14,63.1,2024-09-14 00:00:00
679,3331,2221,share,2024-09-28,93.1,2024-09-28 00:00:00
680,3584,923,export_data,2024-11-30,88.68,2024-11-30 00:00:00
681,25,1364,share,2023-10-29,58.07,2023-10-29 00:00:00
682,1893,216,invite,2024-09-10,44.07,2024-09-10 00:00:00
683,590,5740,api_call,2024-09-11,6.12,2024-09-11 00:00:00
684,4743,3444,upload,2023-12-07,51.68,2023-12-07 00:00:00
685,2085,4147,api_call,2024-07-20,77.03,2024-07-20 00:00:00
686,4175,1500,feature_usage,2024-10-28,98.57,2024-10-28 00:00:00
687,3488,2914,settings_change,2024-06-11,76.56,2024-06-11 00:00:00
688,3346,470,share,2023-08-16,29.24,2023-08-16 00:00:00
689,4992,1729,support_ticket,2023-06-20,97.4,2023-06-20 00:00:00
690,3643,5279,payment,2023-05-06,0.95,2023-05-06 00:00:00
691,295,5311,support_ticket,2023-03-23,57.39,2023-03-23 00:00:00
692,1846,2997,api_call,2024-02-23,82.54,2024-02-23 00:00:00
693,600,3744,support_ticket,2023-07-09,39.11,2023-07-09 00:00:00
694,649,5511,download,2024-08-02,47.1,2024-08-02 00:00:00
695,4208,1208,invite,2024-04-28,1.97,2024-04-28 00:00:00
696,4431,118,download,2023-05-21,43.46,2023-05-21 00:00:00
697,4460,1515,profile_update,2024-09-22,28.71,2024-09-22 00:00:00
698,2165,5450,payment,2024-02-07,48.2,2024-02-07 00:00:00
699,1810,1877,support_ticket,2024-10-24,74.18,2024-10-24 00:00:00
700,2645,3324,profile_update,2023-03-02,26.59,2023-03-02 00:00:00
701,262,1629,export_data,2024-11-14,64.61,2024-11-14 00:00:00
702,509,4960,api_call,2023-06-28,59.04,2023-06-28 00:00:00
703,2700,344,feature_usage,2024-10-01,47.29,2024-10-01 00:00:00
704,1177,655,share,2024-04-20,55.8,2024-04-20 00:00:00
705,4045,4299,support_ticket,2023-07-16,22.01,2023-07-16 00:00:00
706,2231,768,share,2024-05-23,88.29,2024-05-23 00:00:00
707,1305,794,profile_update,2023-09-23,32.32,2023-09-23 00:00:00
708,3928,5544,export_data,2024-10-03,2.58,2024-10-03 00:00:00
709,3654,1995,download,2023-10-24,0.57,2023-10-24 00:00:00
710,767,612,support_ticket,2024-10-27,76.78,2024-10-27 00:00:00
711,2065,3530,api_call,2024-05-21,17.73,2024-05-21 00:00:00
712,694,3419,download,2023-12-27,35.68,2023-12-27 00:00:00
713,1522,3897,profile_update,2023-12-28,85.39,2023-12-28 00:00:00
714,1938,2872,settings_change,2024-11-27,49.79,2024-11-27 00:00:00
715,2825,4534,api_call,2023-07-16,89.38,2023-07-16 00:00:00
716,1691,2522,settings_change,2024-01-27,64.89,2024-01-27 00:00:00
717,2370,2934,payment,2023-12-20,94.32,2023-12-20 00:00:00
718,4181,2243,profile_update,2024-03-01,66.42,2024-03-01 00:00:00
719,4716,1874,upload,2024-09-11,41.24,2024-09-11 00:00:00
720,2880,580,share,2024-11-11,32.1,2024-11-11 00:00:00
721,1658,3175,export_data,2023-07-31,15.09,2023-07-31 00:00:00
722,1438,683,download,2024-07-20,10.27,2024-07-20 00:00:00
723,3682,4543,feature_usage,2023-01-31,99.87,2023-01-31 00:00:00
724,4638,4329,share,2024-02-01,72.6,2024-02-01 00:00:00
725,4876,5991,profile_update,2023-05-14,54.63,2023-05-14 00:00:00
726,3218,696,payment,2024-09-24,31.61,2024-09-24 00:00:00
727,331,3377,share,2024-03-17,75.02,2024-03-17 00:00:00
728,3350,2866,export_data,2024-10-30,33.84,2024-10-30 00:00:00
729,2063,1849,export_data,2024-02-07,1.2,2024-02-07 00:00:00
730,1558,779,login,2024-06-01,10.89,2024-06-01 00:00:00
731,392,4214,export_data,2024-11-22,55.61,2024-11-22 00:00:00
732,3137,2828,invite,2024-09-14,48.65,2024-09-14 00:00:00
733,467,2486,upload,2024-09-22,25.36,2024-09-22 00:00:00
734,2239,1563,feature_usage,2024-10-19,58.83,2024-10-19 00:00:00
735,2602,5902,profile_update,2024-05-16,81.13,2024-05-16 00:00:00
736,1231,3451,invite,2024-06-12,37.69,2024-06-12 00:00:00
737,4716,1874,export_data,2024-07-14,29.57,2024-07-14 00:00:00
738,4733,3647,share,2023-12-12,24.22,2023-12-12 00:00:00
739,2446,4674,download,2023-09-19,30.03,2023-09-19 00:00:00
740,1387,4415,payment,2024-09-02,27.65,2024-09-02 00:00:00
741,2399,3253,invite,2024-01-18,97.41,2024-01-18 00:00:00
