subscription_id,customer_id,plan_id,plan_name,mrr,start_date,end_date,status,billing_period,created_at
320,452,3,Premium,49.99,2023-04-29,2023-10-26,churned,annual,2023-04-29 00:00:00
321,237,3,Premium,49.99,2023-11-24,,active,monthly,2023-11-24 00:00:00
322,1306,1,Basic,9.99,2023-12-13,,active,annual,2023-12-13 00:00:00
323,4159,4,Enterprise,99.99,2023-01-08,,active,annual,2023-01-08 00:00:00
324,151,2,Standard,19.99,2023-04-01,,active,monthly,2023-04-01 00:00:00
325,4254,4,Enterprise,99.99,2023-11-15,,active,monthly,2023-11-15 00:00:00
326,2755,2,Standard,19.99,2023-10-30,2023-11-29,churned,annual,2023-10-30 00:00:00
327,4681,3,Premium,49.99,2023-12-01,,active,annual,2023-12-01 00:00:00
328,4418,1,Basic,9.99,2023-04-21,,active,monthly,2023-04-21 00:00:00
329,3695,2,Standard,19.99,2023-06-09,,active,annual,2023-06-09 00:00:00
330,4871,4,Enterprise,99.99,2023-08-22,,active,monthly,2023-08-22 00:00:00
331,2200,4,Enterprise,99.99,2023-12-11,,active,monthly,2023-12-11 00:00:00
332,408,4,Enterprise,99.99,2023-03-13,,active,annual,2023-03-13 00:00:00
333,2809,4,Enterprise,99.99,2023-02-16,,active,monthly,2023-02-16 00:00:00
334,226,4,Enterprise,99.99,2023-12-27,,active,monthly,2023-12-27 00:00:00
335,4951,4,Enterprise,99.99,2023-05-26,,active,annual,2023-05-26 00:00:00
336,1086,2,Standard,19.99,2023-04-24,,active,monthly,2023-04-24 00:00:00
337,4138,4,Enterprise,99.99,2023-01-11,,active,monthly,2023-01-11 00:00:00
338,745,2,Standard,19.99,2023-10-11,,active,annual,2023-10-11 00:00:00
339,3953,4,Enterprise,99.99,2023-07-23,2023-11-20,churned,monthly,2023-07-23 00:00:00
340,4709,2,Standard,19.99,2023-08-26,,active,monthly,2023-08-26 00:00:00
341,4443,4,Enterprise,99.99,2023-04-26,,active,monthly,2023-04-26 00:00:00
342,970,3,Premium,49.99,2023-03-23,,active,annual,2023-03-23 00:00:00
343,4045,1,Basic,9.99,2023-01-31,,active,annual,2023-01-31 00:00:00
344,2700,1,Basic,9.99,2023-08-05,,active,monthly,2023-08-05 00:00:00
345,3364,3,Premium,49.99,2023-11-22,2024-03-21,churned,annual,2023-11-22 00:00:00
346,2248,3,Premium,49.99,2023-06-25,,active,monthly,2023-06-25 00:00:00
347,1406,1,Basic,9.99,2023-08-05,,active,annual,2023-08-05 00:00:00
348,2840,2,Standard,19.99,2023-10-25,,active,monthly,2023-10-25 00:00:00
349,3030,2,Standard,19.99,2023-05-13,,active,annual,2023-05-13 00:00:00
350,857,2,Standard,19.99,2024-01-22,,active,annual,2024-01-22 00:00:00
351,352,4,Enterprise,99.99,2023-12-23,,active,monthly,2023-12-23 00:00:00
352,1690,2,Standard,19.99,2023-08-11,2024-01-08,churned,annual,2023-08-11 00:00:00
353,1924,1,Basic,9.99,2023-11-10,,active,monthly,2023-11-10 00:00:00
354,370,1,Basic,9.99,2024-01-10,2024-06-08,churned,monthly,2024-01-10 00:00:00
355,2738,1,Basic,9.99,2023-08-29,,active,monthly,2023-08-29 00:00:00
356,3678,4,Enterprise,99.99,2023-01-27,2023-12-23,churned,annual,2023-01-27 00:00:00
357,4131,1,Basic,9.99,2023-11-11,,active,annual,2023-11-11 00:00:00
358,1280,2,Standard,19.99,2023-03-24,,active,annual,2023-03-24 00:00:00
359,3253,1,Basic,9.99,2023-04-23,,active,monthly,2023-04-23 00:00:00
360,4914,1,Basic,9.99,2023-10-23,2024-01-21,churned,monthly,2023-10-23 00:00:00
361,771,4,Enterprise,99.99,2023-02-27,,active,annual,2023-02-27 00:00:00
362,3985,1,Basic,9.99,2023-11-25,,active,annual,2023-11-25 00:00:00
363,4863,1,Basic,9.99,2023-06-03,,active,annual,2023-06-03 00:00:00
364,1051,2,Standard,19.99,2023-02-27,2024-01-23,churned,annual,2023-02-27 00:00:00
365,2137,1,Basic,9.99,2023-10-27,2024-09-21,churned,annual,2023-10-27 00:00:00
366,4395,4,Enterprise,99.99,2023-07-31,,active,annual,2023-07-31 00:00:00
367,1610,2,Standard,19.99,2023-05-21,2024-01-16,churned,monthly,2023-05-21 00:00:00
368,2074,1,Basic,9.99,2023-02-28,,active,annual,2023-02-28 00:00:00
369,4011,3,Premium,49.99,2023-11-04,,active,monthly,2023-11-04 00:00:00
370,4007,3,Premium,49.99,2024-01-08,,active,monthly,2024-01-08 00:00:00
371,1156,1,Basic,9.99,2023-05-07,,active,monthly,2023-05-07 00:00:00
372,3462,2,Standard,19.99,2023-07-20,,active,annual,2023-07-20 00:00:00
373,3236,1,Basic,9.99,2023-03-23,,active,annual,2023-03-23 00:00:00
374,3646,2,Standard,19.99,2024-01-07,,active,annual,2024-01-07 00:00:00
375,654,3,Premium,49.99,2023-03-16,,active,monthly,2023-03-16 00:00:00
376,2659,3,Premium,49.99,2023-05-14,,active,monthly,2023-05-14 00:00:00
377,4182,3,Premium,49.99,2023-04-07,,active,monthly,2023-04-07 00:00:00
378,1614,3,Premium,49.99,2023-12-21,,active,monthly,2023-12-21 00:00:00
379,2086,3,Premium,49.99,2023-01-29,,active,annual,2023-01-29 00:00:00
380,1715,4,Enterprise,99.99,2023-06-19,2023-11-16,churned,annual,2023-06-19 00:00:00
381,2614,2,Standard,19.99,2023-06-23,2023-09-21,churned,monthly,2023-06-23 00:00:00
382,2183,3,Premium,49.99,2023-03-31,2023-08-28,churned,annual,2023-03-31 00:00:00
383,53,3,Premium,49.99,2023-10-04,2024-07-30,churned,monthly,2023-10-04 00:00:00
384,922,1,Basic,9.99,2023-12-10,2024-05-08,churned,monthly,2023-12-10 00:00:00
385,1644,3,Premium,49.99,2023-08-13,,active,annual,2023-08-13 00:00:00
386,4947,1,Basic,9.99,2023-03-24,,active,monthly,2023-03-24 00:00:00
387,3664,3,Premium,49.99,2023-08-08,,active,monthly,2023-08-08 00:00:00
388,864,3,Premium,49.99,2023-09-28,,active,monthly,2023-09-28 00:00:00
389,3692,1,Basic,9.99,2023-04-11,,active,monthly,2023-04-11 00:00:00
390,674,1,Basic,9.99,2023-04-16,,active,annual,2023-04-16 00:00:00
391,887,3,Premium,49.99,2023-11-12,,active,annual,2023-11-12 00:00:00
392,546,2,Standard,19.99,2023-11-29,,active,monthly,2023-11-29 00:00:00
393,2485,1,Basic,9.99,2023-02-08,2024-01-04,churned,monthly,2023-02-08 00:00:00
394,2877,1,Basic,9.99,2023-02-19,2024-02-14,churned,monthly,2023-02-19 00:00:00
395,563,2,Standard,19.99,2023-09-23,,active,monthly,2023-09-23 00:00:00
396,280,4,Enterprise,99.99,2023-08-10,,active,annual,2023-08-10 00:00:00
397,3504,2,Standard,19.99,2023-07-17,,active,monthly,2023-07-17 00:00:00
398,4750,4,Enterprise,99.99,2023-03-30,,active,annual,2023-03-30 00:00:00
399,3437,2,Standard,19.99,2023-03-25,,active,annual,2023-03-25 00:00:00
400,2320,2,Standard,19.99,2023-03-27,,active,annual,2023-03-27 00:00:00
401,566,3,Premium,49.99,2023-07-16,2023-09-14,churned,annual,2023-07-16 00:00:00
402,2183,3,Premium,49.99,2023-04-17,,active,monthly,2023-04-17 00:00:00
403,2935,1,Basic,9.99,2023-05-23,,active,annual,2023-05-23 00:00:00
404,3928,2,Standard,19.99,2023-05-24,2024-04-18,churned,monthly,2023-05-24 00:00:00
405,733,2,Standard,19.99,2023-03-24,,active,monthly,2023-03-24 00:00:00
406,4368,2,Standard,19.99,2023-04-19,2023-06-18,churned,annual,2023-04-19 00:00:00
407,2448,2,Standard,19.99,2023-11-19,2024-01-18,churned,monthly,2023-11-19 00:00:00
408,688,2,Standard,19.99,2023-11-05,2024-10-30,churned,monthly,2023-11-05 00:00:00
409,4367,4,Enterprise,99.99,2023-01-19,,active,annual,2023-01-19 00:00:00
410,1492,2,Standard,19.99,2024-01-04,,active,monthly,2024-01-04 00:00:00
411,2595,3,Premium,49.99,2023-05-13,,active,annual,2023-05-13 00:00:00
412,4583,3,Premium,49.99,2023-04-08,,active,monthly,2023-04-08 00:00:00
413,1302,2,Standard,19.99,2023-03-21,,active,monthly,2023-03-21 00:00:00
414,2457,4,Enterprise,99.99,2023-11-08,,active,annual,2023-11-08 00:00:00
415,2736,1,Basic,9.99,2023-11-06,2024-07-03,churned,monthly,2023-11-06 00:00:00
416,744,1,Basic,9.99,2023-09-11,,active,monthly,2023-09-11 00:00:00
417,1379,4,Enterprise,99.99,2023-05-07,,active,annual,2023-05-07 00:00:00
418,1054,1,Basic,9.99,2023-06-03,,active,annual,2023-06-03 00:00:00
419,3708,3,Premium,49.99,2023-09-16,,active,monthly,2023-09-16 00:00:00
420,2050,4,Enterprise,99.99,2023-07-28,,active,monthly,2023-07-28 00:00:00
421,3529,4,Enterprise,99.99,2023-08-26,,active,monthly,2023-08-26 00:00:00
422,2246,4,Enterprise,99.99,2023-11-27,,active,annual,2023-11-27 00:00:00
423,3895,4,Enterprise,99.99,2023-06-13,,active,monthly,2023-06-13 00:00:00
424,3518,4,Enterprise,99.99,2023-07-11,,active,monthly,2023-07-11 00:00:00
425,4100,1,Basic,9.99,2023-05-06,2024-01-01,churned,annual,2023-05-06 00:00:00
426,12,2,Standard,19.99,2023-03-24,,active,monthly,2023-03-24 00:00:00
427,2336,1,Basic,9.99,2023-09-12,,active,annual,2023-09-12 00:00:00
428,1115,1,Basic,9.99,2023-05-16,,active,annual,2023-05-16 00:00:00
429,467,4,Enterprise,99.99,2023-04-24,2023-06-23,churned,monthly,2023-04-24 00:00:00
430,2974,3,Premium,49.99,2023-08-28,,active,monthly,2023-08-28 00:00:00
431,682,4,Enterprise,99.99,2023-12-31,2024-01-30,churned,annual,2023-12-31 00:00:00
432,3265,4,Enterprise,99.99,2023-07-23,,active,annual,2023-07-23 00:00:00
433,690,2,Standard,19.99,2023-07-19,2023-12-16,churned,annual,2023-07-19 00:00:00
434,1152,3,Premium,49.99,2023-07-11,,active,monthly,2023-07-11 00:00:00
435,1061,4,Enterprise,99.99,2023-04-23,,active,annual,2023-04-23 00:00:00
436,4244,1,Basic,9.99,2023-07-29,,active,monthly,2023-07-29 00:00:00
437,2833,2,Standard,19.99,2023-04-21,2023-10-18,churned,annual,2023-04-21 00:00:00
438,3966,4,Enterprise,99.99,2023-11-03,2024-05-01,churned,annual,2023-11-03 00:00:00
439,1449,2,Standard,19.99,2023-10-14,,active,monthly,2023-10-14 00:00:00
440,2101,1,Basic,9.99,2023-03-04,,active,monthly,2023-03-04 00:00:00
441,1200,2,Standard,19.99,2023-08-18,,active,monthly,2023-08-18 00:00:00
442,2998,4,Enterprise,99.99,2023-08-14,,active,monthly,2023-08-14 00:00:00
443,2148,1,Basic,9.99,2023-08-06,,active,annual,2023-08-06 00:00:00
444,988,2,Standard,19.99,2023-08-21,,active,monthly,2023-08-21 00:00:00
445,3091,3,Premium,49.99,2023-04-14,2023-05-14,churned,annual,2023-04-14 00:00:00
446,2961,1,Basic,9.99,2023-08-10,,active,annual,2023-08-10 00:00:00
447,2956,2,Standard,19.99,2023-03-20,,active,monthly,2023-03-20 00:00:00
448,2250,1,Basic,9.99,2023-10-07,,active,monthly,2023-10-07 00:00:00
449,372,1,Basic,9.99,2023-05-15,,active,monthly,2023-05-15 00:00:00
450,59,1,Basic,9.99,2023-09-11,,active,monthly,2023-09-11 00:00:00
451,4621,4,Enterprise,99.99,2024-01-06,,active,monthly,2024-01-06 00:00:00
452,3032,2,Standard,19.99,2023-02-13,,active,monthly,2023-02-13 00:00:00
453,764,4,Enterprise,99.99,2023-03-21,,active,annual,2023-03-21 00:00:00
454,1525,4,Enterprise,99.99,2023-01-21,,active,monthly,2023-01-21 00:00:00
455,2656,1,Basic,9.99,2024-01-13,,active,annual,2024-01-13 00:00:00
456,3771,2,Standard,19.99,2023-07-03,,active,monthly,2023-07-03 00:00:00
457,2920,1,Basic,9.99,2023-06-23,2023-10-21,churned,monthly,2023-06-23 00:00:00
458,2974,2,Standard,19.99,2023-08-29,,active,annual,2023-08-29 00:00:00
459,3061,2,Standard,19.99,2023-12-14,2024-02-12,churned,monthly,2023-12-14 00:00:00
460,2669,3,Premium,49.99,2023-05-08,,active,annual,2023-05-08 00:00:00
461,1814,4,Enterprise,99.99,2023-04-28,,active,monthly,2023-04-28 00:00:00
462,3419,4,Enterprise,99.99,2023-11-17,2024-05-15,churned,monthly,2023-11-17 00:00:00
463,768,2,Standard,19.99,2024-01-01,,active,annual,2024-01-01 00:00:00
464,2147,1,Basic,9.99,2023-02-07,,active,monthly,2023-02-07 00:00:00
465,2703,1,Basic,9.99,2023-06-05,,active,annual,2023-06-05 00:00:00
466,517,2,Standard,19.99,2023-05-24,,active,annual,2023-05-24 00:00:00
467,412,3,Premium,49.99,2023-06-28,,active,monthly,2023-06-28 00:00:00
468,474,4,Enterprise,99.99,2023-12-01,2024-07-28,churned,annual,2023-12-01 00:00:00
469,1302,3,Premium,49.99,2023-03-17,,active,monthly,2023-03-17 00:00:00
470,3346,2,Standard,19.99,2023-05-10,,active,annual,2023-05-10 00:00:00
471,4091,1,Basic,9.99,2023-07-20,,active,monthly,2023-07-20 00:00:00
472,1980,1,Basic,9.99,2023-03-06,,active,monthly,2023-03-06 00:00:00
473,2658,4,Enterprise,99.99,2023-07-08,,active,monthly,2023-07-08 00:00:00
474,4070,1,Basic,9.99,2024-01-15,2024-05-14,churned,monthly,2024-01-15 00:00:00
475,3220,2,Standard,19.99,2023-12-30,2024-10-25,churned,monthly,2023-12-30 00:00:00
476,4309,2,Standard,19.99,2023-12-08,,active,annual,2023-12-08 00:00:00
477,1654,1,Basic,9.99,2023-10-21,,active,monthly,2023-10-21 00:00:00
478,346,2,Standard,19.99,2023-05-10,,active,monthly,2023-05-10 00:00:00
479,1493,2,Standard,19.99,2023-06-16,,active,monthly,2023-06-16 00:00:00
480,753,2,Standard,19.99,2023-12-14,,active,annual,2023-12-14 00:00:00
481,1376,1,Basic,9.99,2023-04-18,,active,annual,2023-04-18 00:00:00
482,1801,2,Standard,19.99,2023-07-07,,active,annual,2023-07-07 00:00:00
483,2025,1,Basic,9.99,2023-10-01,,active,monthly,2023-10-01 00:00:00
484,1572,1,Basic,9.99,2023-10-02,,active,monthly,2023-10-02 00:00:00
485,4832,1,Basic,9.99,2023-04-23,2024-04-17,churned,monthly,2023-04-23 00:00:00
486,1083,1,Basic,9.99,2023-07-09,2023-09-07,churned,annual,2023-07-09 00:00:00
487,1886,3,Premium,49.99,2023-12-11,,active,monthly,2023-12-11 00:00:00
488,191,2,Standard,19.99,2023-09-17,,active,monthly,2023-09-17 00:00:00
489,3014,3,Premium,49.99,2023-04-04,,active,monthly,2023-04-04 00:00:00
490,3851,1,Basic,9.99,2023-06-09,,active,annual,2023-06-09 00:00:00
491,797,3,Premium,49.99,2024-01-11,,active,monthly,2024-01-11 00:00:00
492,680,2,Standard,19.99,2023-08-29,,active,annual,2023-08-29 00:00:00
493,1378,1,Basic,9.99,2023-04-21,,active,monthly,2023-04-21 00:00:00
494,1517,4,Enterprise,99.99,2023-02-04,2023-12-01,churned,monthly,2023-02-04 00:00:00
495,4500,1,Basic,9.99,2023-01-31,,active,monthly,2023-01-31 00:00:00
496,4237,4,Enterprise,99.99,2023-03-24,,active,monthly,2023-03-24 00:00:00
497,4241,3,Premium,49.99,2023-07-24,,active,monthly,2023-07-24 00:00:00
498,4427,4,Enterprise,99.99,2024-01-13,,active,monthly,2024-01-13 00:00:00
499,1445,4,Enterprise,99.99,2023-09-25,,active,monthly,2023-09-25 00:00:00
500,2097,3,Premium,49.99,2023-03-31,,active,annual,2023-03-31 00:00:00
501,3383,3,Premium,49.99,2023-10-14,2024-08-09,churned,annual,2023-10-14 00:00:00
502,1143,1,Basic,9.99,2023-12-11,,active,annual,2023-12-11 00:00:00
503,517,1,Basic,9.99,2023-05-15,2023-12-11,churned,annual,2023-05-15 00:00:00
504,3181,3,Premium,49.99,2023-10-19,,active,monthly,2023-10-19 00:00:00
505,1809,2,Standard,19.99,2023-09-28,2023-10-28,churned,monthly,2023-09-28 00:00:00
506,1282,4,Enterprise,99.99,2023-04-11,,active,monthly,2023-04-11 00:00:00
507,4260,1,Basic,9.99,2023-09-05,,active,annual,2023-09-05 00:00:00
508,2856,2,Standard,19.99,2023-02-01,,active,annual,2023-02-01 00:00:00
509,2244,2,Standard,19.99,2023-03-28,2024-03-22,churned,monthly,2023-03-28 00:00:00
510,3636,1,Basic,9.99,2023-01-29,,active,monthly,2023-01-29 00:00:00
511,4004,1,Basic,9.99,2023-12-05,,active,annual,2023-12-05 00:00:00
512,2237,2,Standard,19.99,2023-09-05,,active,annual,2023-09-05 00:00:00
513,3833,4,Enterprise,99.99,2023-04-07,2023-08-05,churned,annual,2023-04-07 00:00:00
514,1297,2,Standard,19.99,2023-09-02,,active,annual,2023-09-02 00:00:00
515,4145,2,Standard,19.99,2023-03-27,,active,annual,2023-03-27 00:00:00
516,1017,1,Basic,9.99,2023-10-02,,active,annual,2023-10-02 00:00:00
517,4348,3,Premium,49.99,2023-05-17,,active,annual,2023-05-17 00:00:00
518,2835,2,Standard,19.99,2023-04-09,,active,annual,2023-04-09 00:00:00
519,3992,3,Premium,49.99,2023-08-11,,active,monthly,2023-08-11 00:00:00
520,1455,4,Enterprise,99.99,2023-07-14,2024-06-08,churned,annual,2023-07-14 00:00:00
521,4019,3,Premium,49.99,2023-08-11,,active,annual,2023-08-11 00:00:00
522,4254,2,Standard,19.99,2023-11-15,,active,monthly,2023-11-15 00:00:00
523,4263,1,Basic,9.99,2023-08-08,,active,annual,2023-08-08 00:00:00
524,4218,3,Premium,49.99,2023-08-03,,active,monthly,2023-08-03 00:00:00
525,882,2,Standard,19.99,2023-07-03,2023-10-31,churned,monthly,2023-07-03 00:00:00
526,2818,3,Premium,49.99,2023-01-15,,active,monthly,2023-01-15 00:00:00
527,506,4,Enterprise,99.99,2023-12-29,,active,monthly,2023-12-29 00:00:00
528,676,3,Premium,49.99,2023-08-31,,active,monthly,2023-08-31 00:00:00
529,2570,3,Premium,49.99,2023-03-25,2023-07-23,churned,monthly,2023-03-25 00:00:00
530,616,3,Premium,49.99,2023-06-11,,active,annual,2023-06-11 00:00:00
531,4887,3,Premium,49.99,2023-05-01,,active,annual,2023-05-01 00:00:00
532,2444,2,Standard,19.99,2023-09-18,2023-11-17,churned,monthly,2023-09-18 00:00:00
533,4814,1,Basic,9.99,2023-02-14,,active,annual,2023-02-14 00:00:00
534,2359,1,Basic,9.99,2023-01-26,2023-05-26,churned,monthly,2023-01-26 00:00:00
535,2423,1,Basic,9.99,2023-07-01,,active,annual,2023-07-01 00:00:00
536,3637,2,Standard,19.99,2023-09-09,,active,annual,2023-09-09 00:00:00
537,4513,2,Standard,19.99,2023-05-27,,active,monthly,2023-05-27 00:00:00
538,490,1,Basic,9.99,2023-04-29,2024-02-23,churned,annual,2023-04-29 00:00:00
539,115,3,Premium,49.99,2023-12-05,2024-08-31,churned,annual,2023-12-05 00:00:00
540,324,1,Basic,9.99,2023-12-02,,active,monthly,2023-12-02 00:00:00
541,644,1,Basic,9.99,2024-01-05,2024-03-05,churned,annual,2024-01-05 00:00:00
542,4308,4,Enterprise,99.99,2023-06-08,,active,monthly,2023-06-08 00:00:00
543,1284,2,Standard,19.99,2023-02-21,,active,annual,2023-02-21 00:00:00
544,2100,4,Enterprise,99.99,2023-07-04,,active,monthly,2023-07-04 00:00:00
545,245,4,Enterprise,99.99,2023-10-25,2024-08-20,churned,monthly,2023-10-25 00:00:00
546,2234,4,Enterprise,99.99,2023-09-09,,active,annual,2023-09-09 00:00:00
547,3480,2,Standard,19.99,2023-03-26,2023-08-23,churned,monthly,2023-03-26 00:00:00
548,192,1,Basic,9.99,2024-01-05,,active,annual,2024-01-05 00:00:00
549,957,1,Basic,9.99,2023-05-24,,active,monthly,2023-05-24 00:00:00
550,4121,4,Enterprise,99.99,2023-10-31,,active,monthly,2023-10-31 00:00:00
551,4494,2,Standard,19.99,2023-08-02,,active,monthly,2023-08-02 00:00:00
552,3125,2,Standard,19.99,2023-09-14,,active,monthly,2023-09-14 00:00:00
553,3742,2,Standard,19.99,2023-01-04,2023-06-03,churned,annual,2023-01-04 00:00:00
554,2012,3,Premium,49.99,2023-10-31,2024-03-29,churned,monthly,2023-10-31 00:00:00
555,768,3,Premium,49.99,2023-12-15,,active,annual,2023-12-15 00:00:00
556,4246,1,Basic,9.99,2023-12-23,,active,monthly,2023-12-23 00:00:00
557,2692,3,Premium,49.99,2023-07-11,,active,annual,2023-07-11 00:00:00
558,3720,4,Enterprise,99.99,2023-03-09,,active,monthly,2023-03-09 00:00:00
559,4124,1,Basic,9.99,2023-07-24,,active,annual,2023-07-24 00:00:00
560,3937,1,Basic,9.99,2023-03-30,2023-07-28,churned,monthly,2023-03-30 00:00:00
561,4116,2,Standard,19.99,2023-06-20,,active,monthly,2023-06-20 00:00:00
562,1162,1,Basic,9.99,2023-11-04,2024-07-01,churned,monthly,2023-11-04 00:00:00
563,3816,3,Premium,49.99,2023-11-26,,active,monthly,2023-11-26 00:00:00
564,4206,2,Standard,19.99,2023-09-23,2024-03-21,churned,annual,2023-09-23 00:00:00
565,1499,1,Basic,9.99,2023-12-13,,active,monthly,2023-12-13 00:00:00
566,2964,4,Enterprise,99.99,2023-01-23,2023-12-19,churned,annual,2023-01-23 00:00:00
567,4479,4,Enterprise,99.99,2023-10-12,,active,monthly,2023-10-12 00:00:00
568,4881,2,Standard,19.99,2023-06-23,,active,annual,2023-06-23 00:00:00
569,1871,1,Basic,9.99,2023-03-05,2023-11-30,churned,monthly,2023-03-05 00:00:00
570,4655,4,Enterprise,99.99,2023-10-18,2024-03-16,churned,monthly,2023-10-18 00:00:00
571,4794,4,Enterprise,99.99,2023-07-11,,active,monthly,2023-07-11 00:00:00
572,4076,4,Enterprise,99.99,2023-11-20,2024-10-15,churned,annual,2023-11-20 00:00:00
573,1745,1,Basic,9.99,2023-06-01,2023-11-28,churned,annual,2023-06-01 00:00:00
574,3726,1,Basic,9.99,2023-08-28,,active,annual,2023-08-28 00:00:00
575,693,1,Basic,9.99,2023-12-27,,active,monthly,2023-12-27 00:00:00
576,3185,1,Basic,9.99,2023-09-13,,active,annual,2023-09-13 00:00:00
577,4842,2,Standard,19.99,2023-05-21,,active,annual,2023-05-21 00:00:00
578,393,4,Enterprise,99.99,2023-07-15,,active,annual,2023-07-15 00:00:00
579,1758,4,Enterprise,99.99,2023-06-17,,active,annual,2023-06-17 00:00:00
580,2880,2,Standard,19.99,2023-12-01,,active,annual,2023-12-01 00:00:00
581,4930,2,Standard,19.99,2023-01-14,,active,monthly,2023-01-14 00:00:00
582,2277,3,Premium,49.99,2023-09-24,,active,annual,2023-09-24 00:00:00
583,2421,2,Standard,19.99,2023-11-06,2024-03-05,churned,monthly,2023-11-06 00:00:00
584,20,2,Standard,19.99,2023-08-09,,active,monthly,2023-08-09 00:00:00
585,1028,3,Premium,49.99,2024-01-24,2024-08-21,churned,annual,2024-01-24 00:00:00
586,20,1,Basic,9.99,2023-07-27,,active,monthly,2023-07-27 00:00:00
587,432,4,Enterprise,99.99,2023-10-19,,active,monthly,2023-10-19 00:00:00
588,807,4,Enterprise,99.99,2023-07-12,,active,monthly,2023-07-12 00:00:00
589,2464,4,Enterprise,99.99,2023-08-26,,active,annual,2023-08-26 00:00:00
590,4074,2,Standard,19.99,2023-04-19,,active,annual,2023-04-19 00:00:00
591,4214,3,Premium,49.99,2023-10-26,2024-07-22,churned,monthly,2023-10-26 00:00:00
592,2440,1,Basic,9.99,2023-06-02,,active,annual,2023-06-02 00:00:00
593,1882,1,Basic,9.99,2023-05-03,,active,annual,2023-05-03 00:00:00
594,2882,1,Basic,9.99,2023-06-13,,active,annual,2023-06-13 00:00:00
595,3267,3,Premium,49.99,2023-02-20,,active,monthly,2023-02-20 00:00:00
596,3606,4,Enterprise,99.99,2023-08-07,,active,monthly,2023-08-07 00:00:00
597,4603,4,Enterprise,99.99,2023-03-16,,active,annual,2023-03-16 00:00:00
598,2668,4,Enterprise,99.99,2023-08-12,,active,monthly,2023-08-12 00:00:00
599,1462,2,Standard,19.99,2023-11-13,,active,annual,2023-11-13 00:00:00
600,262,1,Basic,9.99,2023-12-05,,active,monthly,2023-12-05 00:00:00
601,498,2,Standard,19.99,2023-11-30,,active,annual,2023-11-30 00:00:00
602,1400,1,Basic,9.99,2023-10-13,,active,annual,2023-10-13 00:00:00
603,4902,4,Enterprise,99.99,2023-06-15,2024-04-10,churned,annual,2023-06-15 00:00:00
604,147,3,Premium,49.99,2023-06-23,,active,monthly,2023-06-23 00:00:00
605,2457,2,Standard,19.99,2023-11-08,,active,monthly,2023-11-08 00:00:00
606,2361,1,Basic,9.99,2023-11-23,,active,annual,2023-11-23 00:00:00
607,3970,4,Enterprise,99.99,2023-12-31,,active,monthly,2023-12-31 00:00:00
