account_id,product,start_date,end_date,mrr,quantity,units,bill_period_months,discount
2803,Standard,2025-03-14,,26.991,1,users,6,0.1
683,Enterprise,2024-01-24,,74.99249999999999,3,seats,1,0.25
189,Standard,2025-04-02,2025-10-11,29.99,1,licenses,1,0.0
1942,Basic,2025-11-27,,7.992000000000001,1,licenses,1,0.2
577,Standard,2024-02-29,,22.4925,5,seats,12,0.25
1000,Basic,2025-05-16,,9.99,1,seats,3,0.0
751,Basic,2024-01-04,2024-01-30,7.992000000000001,1,users,12,0.2
2625,Standard,2025-05-18,,26.991,3,licenses,12,0.1
1525,Enterprise,2024-01-14,,74.99249999999999,1,users,6,0.25
1515,Basic,2025-06-09,,9.99,1,licenses,1,0.0
4714,Standard,2023-12-18,,29.99,1,users,1,0.0
1866,Standard,2024-02-25,,29.99,3,users,12,0.0
4151,Premium,2024-09-26,,49.99,5,seats,3,0.0
4347,Basic,2025-02-21,,9.99,1,seats,6,0.0
4047,Premium,2024-03-12,,44.991,1,licenses,1,0.1
3654,Basic,2025-01-14,,9.99,5,licenses,1,0.0
4961,Basic,2025-01-14,,7.992000000000001,2,users,6,0.2
4094,Premium,2025-01-20,,39.992000000000004,1,seats,12,0.2
4811,Standard,2023-12-30,,26.991,2,users,1,0.1
3304,Enterprise,2024-08-30,2025-03-16,89.991,1,seats,12,0.1
2595,Enterprise,2024-10-23,,89.991,5,seats,3,0.1
1238,Standard,2025-08-31,2026-04-30,29.99,1,users,3,0.0
1621,Basic,2024-10-31,2025-08-09,9.99,1,seats,12,0.0
3986,Enterprise,2024-09-17,,99.99,2,licenses,12,0.0
490,Premium,2025-09-29,,39.992000000000004,2,licenses,1,0.2
2371,Standard,2024-06-23,,22.4925,1,users,3,0.25
4019,Basic,2024-02-29,2025-01-17,9.99,5,licenses,6,0.0
3515,Basic,2024-06-12,,7.992000000000001,1,licenses,3,0.2
1050,Premium,2025-10-03,2026-04-11,44.991,1,seats,12,0.1
2673,Standard,2024-02-26,,26.991,1,licenses,6,0.1
2792,Premium,2025-07-29,,37.4925,5,licenses,3,0.25
1876,Standard,2024-07-24,,29.99,1,licenses,3,0.0
784,Enterprise,2024-03-08,,84.99149999999999,2,users,3,0.15
4937,Premium,2024-09-02,,49.99,1,licenses,1,0.0
1173,Premium,2024-08-08,2025-06-29,49.99,1,users,1,0.0
3954,Standard,2025-01-13,,29.99,3,licenses,6,0.0
1639,Standard,2025-02-07,,23.992,1,licenses,1,0.2
4130,Premium,2024-11-16,,37.4925,1,users,3,0.25
2139,Standard,2025-02-06,2026-01-06,23.992,2,seats,3,0.2
3020,Enterprise,2024-09-05,,84.99149999999999,1,licenses,3,0.15
3639,Premium,2025-03-01,,49.99,5,licenses,1,0.0
3714,Premium,2024-04-15,2024-04-24,49.99,1,users,3,0.0
4527,Enterprise,2025-07-14,,79.992,2,licenses,6,0.2
209,Enterprise,2024-10-27,2025-09-06,74.99249999999999,1,licenses,6,0.25
2318,Premium,2024-07-01,2024-09-07,44.991,1,seats,1,0.1
1147,Standard,2024-06-19,2024-10-18,29.99,1,users,1,0.0
2771,Basic,2024-12-20,,8.991,2,licenses,12,0.1
510,Enterprise,2023-12-26,2024-02-10,74.99249999999999,1,users,12,0.25
1304,Basic,2025-04-18,2026-03-15,7.992000000000001,3,seats,6,0.2
430,Standard,2025-10-24,2026-02-21,29.99,1,licenses,12,0.0
2618,Premium,2024-02-26,,49.99,3,users,12,0.0
4033,Basic,2024-05-22,2024-09-02,8.4915,1,seats,12,0.15
1881,Enterprise,2024-12-14,,84.99149999999999,1,licenses,1,0.15
1345,Enterprise,2025-07-04,,79.992,5,licenses,3,0.2
2306,Premium,2024-07-01,,37.4925,1,licenses,6,0.25
2100,Premium,2025-01-06,,44.991,1,licenses,3,0.1
2338,Enterprise,2024-09-06,,79.992,5,licenses,1,0.2
3324,Standard,2025-08-13,2025-10-07,23.992,1,seats,3,0.2
4672,Premium,2024-04-08,,49.99,2,seats,3,0.0
1883,Premium,2024-07-01,2024-07-08,49.99,1,users,3,0.0
1691,Enterprise,2025-01-05,,89.991,3,seats,12,0.1
4028,Enterprise,2024-01-23,,99.99,1,licenses,6,0.0
879,Basic,2024-03-12,2024-03-18,9.99,1,users,1,0.0
3646,Enterprise,2025-08-29,2025-12-18,79.992,1,users,3,0.2
3055,Basic,2024-10-05,,9.99,1,seats,6,0.0
2475,Standard,2024-08-26,,22.4925,1,seats,6,0.25
249,Enterprise,2025-11-22,2026-03-23,89.991,3,licenses,3,0.1
4567,Premium,2025-11-13,,44.991,1,licenses,6,0.1
1256,Standard,2024-10-25,,29.99,1,users,1,0.0
3543,Enterprise,2025-06-10,,84.99149999999999,1,licenses,12,0.15
517,Premium,2024-08-03,2024-12-18,49.99,5,users,6,0.0
1541,Standard,2025-12-05,,29.99,3,users,12,0.0
4579,Enterprise,2025-10-19,,99.99,3,users,3,0.0
3738,Enterprise,2024-11-19,,99.99,5,licenses,3,0.0
4430,Standard,2024-02-21,,29.99,3,users,6,0.0
3049,Enterprise,2025-02-10,2026-01-21,74.99249999999999,2,licenses,6,0.25
4443,Enterprise,2024-09-20,2025-01-28,99.99,1,users,6,0.0
3823,Enterprise,2025-10-24,,74.99249999999999,5,seats,3,0.25
4906,Premium,2024-04-28,2024-08-12,37.4925,5,users,3,0.25
670,Enterprise,2024-07-11,,84.99149999999999,1,licenses,1,0.15
34,Premium,2025-04-18,,37.4925,1,users,3,0.25
958,Premium,2024-05-24,,42.4915,5,users,6,0.15
1795,Premium,2024-01-02,,49.99,1,licenses,12,0.0
3717,Standard,2025-12-06,,25.4915,1,users,3,0.15
1183,Basic,2025-04-03,,9.99,1,licenses,6,0.0
792,Standard,2025-11-20,2026-01-21,29.99,1,licenses,1,0.0
585,Basic,2024-08-30,,8.991,1,licenses,6,0.1
3302,Basic,2024-12-20,,9.99,1,users,6,0.0
4831,Enterprise,2024-01-11,,99.99,2,users,1,0.0
2880,Basic,2023-12-20,,7.4925,2,licenses,6,0.25
803,Enterprise,2024-01-05,,99.99,2,seats,6,0.0
3994,Basic,2025-03-23,,9.99,1,licenses,12,0.0
771,Enterprise,2024-12-26,2025-08-24,99.99,1,users,12,0.0
4528,Enterprise,2024-03-18,,99.99,5,seats,3,0.0
4862,Basic,2025-09-27,,8.991,1,licenses,12,0.1
4629,Enterprise,2025-03-22,,79.992,3,users,1,0.2
1425,Enterprise,2025-06-23,2026-04-27,99.99,2,seats,6,0.0
1269,Basic,2024-07-31,,9.99,2,licenses,3,0.0
1447,Enterprise,2025-01-31,2025-07-25,74.99249999999999,5,licenses,1,0.25
4042,Standard,2023-12-20,,29.99,1,seats,12,0.0
1141,Standard,2024-09-14,,22.4925,5,users,1,0.25
169,Premium,2024-10-04,,49.99,2,licenses,1,0.0
3460,Basic,2025-09-08,,7.992000000000001,1,users,1,0.2
3288,Standard,2025-08-05,2025-09-19,25.4915,1,licenses,3,0.15
1610,Enterprise,2024-05-15,,99.99,5,seats,6,0.0
4769,Enterprise,2024-05-12,2024-08-24,99.99,1,seats,1,0.0
3201,Basic,2025-10-06,,9.99,1,licenses,6,0.0
2179,Basic,2025-07-19,,9.99,2,seats,6,0.0
1546,Enterprise,2024-08-03,2024-10-31,89.991,3,licenses,12,0.1
4436,Basic,2024-01-23,2024-10-11,9.99,1,users,3,0.0
4206,Basic,2025-03-29,,8.991,5,users,3,0.1
1847,Premium,2025-10-06,,49.99,1,users,12,0.0
227,Standard,2024-11-01,,22.4925,1,licenses,6,0.25
1044,Enterprise,2024-02-14,,79.992,1,seats,12,0.2
4907,Premium,2025-09-21,,49.99,2,seats,12,0.0
4602,Basic,2024-02-19,2024-07-11,8.991,1,users,3,0.1
2798,Premium,2025-01-25,,44.991,3,users,6,0.1
3163,Standard,2024-12-26,2025-09-03,29.99,3,licenses,12,0.0
516,Premium,2025-03-04,,42.4915,3,seats,6,0.15
2565,Premium,2024-05-06,2024-10-10,49.99,1,licenses,3,0.0
3372,Premium,2024-04-03,,39.992000000000004,1,licenses,6,0.2
1141,Premium,2024-01-03,,39.992000000000004,3,licenses,3,0.2
2631,Standard,2024-04-20,,29.99,5,licenses,12,0.0
2388,Standard,2024-04-03,,22.4925,1,seats,3,0.25
4072,Premium,2024-10-31,,49.99,3,users,3,0.0
4403,Premium,2025-03-21,,49.99,1,users,3,0.0
4512,Enterprise,2025-09-29,2026-02-07,89.991,2,licenses,1,0.1
4781,Premium,2025-05-17,,44.991,5,users,12,0.1
4877,Basic,2024-09-15,,9.99,1,seats,12,0.0
1007,Premium,2025-10-25,,49.99,1,licenses,1,0.0
4385,Premium,2025-08-30,,39.992000000000004,2,seats,3,0.2
328,Basic,2025-08-14,,8.4915,5,users,1,0.15
2329,Enterprise,2025-04-14,2026-02-18,84.99149999999999,1,licenses,3,0.15
2897,Standard,2025-11-13,,29.99,1,seats,3,0.0
3140,Standard,2025-06-25,2026-05-06,29.99,2,seats,1,0.0
784,Standard,2025-04-24,2026-03-03,29.99,1,seats,12,0.0
2290,Basic,2025-04-06,,8.991,3,licenses,1,0.1
3168,Enterprise,2025-04-13,2025-05-25,89.991,5,users,3,0.1
3626,Standard,2024-03-17,,29.99,3,users,12,0.0
1681,Enterprise,2024-06-18,,99.99,2,licenses,12,0.0
3178,Enterprise,2024-11-20,2024-12-30,84.99149999999999,5,licenses,3,0.15
3094,Standard,2025-05-08,2025-11-05,26.991,1,seats,12,0.1
2382,Standard,2024-04-01,,29.99,5,licenses,12,0.0
2000,Basic,2023-12-07,,8.991,3,users,12,0.1
2946,Enterprise,2024-07-22,,89.991,2,seats,1,0.1
3583,Premium,2025-04-16,,49.99,2,seats,6,0.0
1381,Standard,2025-10-30,,29.99,1,seats,3,0.0
738,Standard,2024-03-16,,29.99,1,seats,1,0.0
4303,Premium,2025-07-07,,37.4925,2,users,12,0.25
1524,Standard,2025-01-21,2025-02-25,29.99,1,licenses,12,0.0
428,Standard,2024-05-24,,26.991,1,seats,6,0.1
141,Standard,2025-09-29,,29.99,1,licenses,1,0.0
1017,Enterprise,2025-06-06,2025-09-10,99.99,1,users,6,0.0
1408,Premium,2024-07-12,,49.99,2,seats,1,0.0
1369,Basic,2025-06-30,,9.99,3,users,12,0.0
4702,Premium,2025-03-30,,39.992000000000004,1,licenses,12,0.2
2034,Standard,2025-09-29,,29.99,1,users,1,0.0
3775,Enterprise,2024-05-22,,89.991,3,users,12,0.1
4258,Premium,2025-03-24,,44.991,1,licenses,12,0.1
4094,Standard,2025-05-09,2025-11-14,22.4925,1,seats,1,0.25
4952,Enterprise,2024-11-17,,99.99,1,users,12,0.0
1628,Basic,2024-09-17,,7.4925,1,users,3,0.25
4837,Standard,2024-10-27,2024-11-05,29.99,2,users,6,0.0
3988,Enterprise,2023-12-08,,99.99,2,seats,12,0.0
3407,Basic,2025-07-10,,9.99,1,users,3,0.0
436,Premium,2024-11-06,,37.4925,2,seats,12,0.25
4901,Premium,2024-06-30,,49.99,2,seats,6,0.0
2888,Premium,2025-01-23,,49.99,1,seats,3,0.0
1196,Premium,2025-11-11,,39.992000000000004,3,users,1,0.2
198,Enterprise,2024-12-29,,89.991,1,licenses,12,0.1
2676,Premium,2025-10-15,,42.4915,1,users,6,0.15
3994,Enterprise,2024-01-24,,79.992,5,licenses,1,0.2
4145,Basic,2024-11-15,,7.992000000000001,2,licenses,3,0.2
2189,Standard,2025-05-19,2025-12-02,29.99,2,seats,3,0.0
344,Basic,2025-11-24,,9.99,2,licenses,6,0.0
1587,Enterprise,2024-09-25,,99.99,1,seats,3,0.0
543,Standard,2025-03-10,,22.4925,1,seats,1,0.25
3837,Standard,2025-08-12,2026-04-05,22.4925,1,licenses,12,0.25
3049,Enterprise,2024-04-25,,74.99249999999999,5,users,6,0.25
2675,Standard,2024-04-07,,29.99,1,seats,6,0.0
3555,Enterprise,2025-01-04,,99.99,2,licenses,6,0.0
3316,Basic,2025-03-18,2025-06-02,8.4915,1,seats,6,0.15
2038,Enterprise,2025-08-28,,84.99149999999999,1,users,3,0.15
3276,Enterprise,2025-02-03,2025-04-28,84.99149999999999,2,licenses,6,0.15
544,Premium,2024-09-16,,44.991,1,users,1,0.1
3877,Basic,2024-11-22,2025-03-23,8.991,2,users,6,0.1
4821,Standard,2024-09-22,,29.99,1,licenses,12,0.0
1351,Premium,2024-04-03,,44.991,1,seats,3,0.1
673,Basic,2025-07-06,,8.991,1,licenses,1,0.1
1245,Basic,2024-08-11,2024-10-19,9.99,1,licenses,1,0.0
2927,Basic,2025-06-20,,9.99,1,seats,1,0.0
4775,Basic,2024-03-17,2024-06-24,7.4925,1,users,1,0.25
4018,Basic,2024-04-08,,7.4925,3,seats,6,0.25
2331,Standard,2024-08-20,,29.99,1,licenses,1,0.0
4218,Basic,2024-03-25,2024-08-18,9.99,2,users,12,0.0
1334,Enterprise,2024-12-04,,99.99,1,licenses,12,0.0
3286,Enterprise,2025-01-24,,99.99,1,users,3,0.0
1219,Standard,2025-09-16,2025-11-16,29.99,1,users,1,0.0
1034,Standard,2025-02-20,,23.992,1,licenses,1,0.2
1960,Enterprise,2024-10-13,2025-09-08,79.992,5,licenses,12,0.2
4815,Premium,2024-08-09,,49.99,1,users,3,0.0
1569,Premium,2025-10-17,2026-02-24,44.991,1,users,1,0.1
3798,Enterprise,2024-09-02,2025-02-17,79.992,5,users,6,0.2
2579,Standard,2025-06-21,,26.991,1,users,1,0.1
2741,Standard,2025-07-16,2026-05-22,26.991,1,seats,1,0.1
1479,Enterprise,2025-11-27,,79.992,1,licenses,1,0.2
3056,Premium,2025-08-21,,37.4925,3,seats,1,0.25
1730,Standard,2024-01-10,,23.992,5,licenses,6,0.2
2241,Enterprise,2024-09-17,,79.992,1,users,3,0.2
4842,Premium,2025-10-22,,49.99,2,licenses,12,0.0
515,Enterprise,2024-08-19,,84.99149999999999,3,seats,12,0.15
2582,Standard,2025-03-10,,23.992,1,seats,12,0.2
4748,Premium,2025-03-10,2025-07-06,49.99,1,users,12,0.0
1958,Enterprise,2024-09-22,2024-10-31,74.99249999999999,1,licenses,1,0.25
4478,Enterprise,2024-07-11,,79.992,5,users,1,0.2
4918,Basic,2024-04-21,2025-03-26,8.4915,1,seats,12,0.15
1924,Enterprise,2025-06-08,,99.99,1,licenses,6,0.0
3519,Basic,2024-02-13,2024-10-16,9.99,1,seats,6,0.0
2116,Standard,2024-01-19,,29.99,2,seats,6,0.0
1343,Premium,2025-02-14,,42.4915,5,licenses,1,0.15
562,Basic,2025-08-04,,9.99,1,seats,3,0.0
2213,Standard,2024-08-31,,25.4915,3,users,1,0.15
4185,Basic,2024-01-22,,7.4925,1,users,12,0.25
754,Premium,2024-11-04,,42.4915,1,licenses,3,0.15
150,Basic,2025-06-23,2025-09-14,8.4915,5,licenses,1,0.15
1591,Enterprise,2025-11-06,,89.991,2,seats,6,0.1
4198,Enterprise,2025-06-18,2026-05-11,89.991,3,licenses,3,0.1
549,Standard,2024-05-15,,26.991,1,licenses,12,0.1
3022,Standard,2025-10-30,,29.99,3,users,1,0.0
141,Premium,2024-10-07,,49.99,1,users,6,0.0
699,Standard,2024-04-07,,22.4925,1,licenses,1,0.25
1113,Enterprise,2024-05-19,,79.992,1,seats,12,0.2
267,Premium,2025-01-21,,44.991,1,seats,3,0.1
874,Basic,2024-01-26,,9.99,5,users,6,0.0
3110,Standard,2024-12-23,,29.99,3,users,6,0.0
616,Enterprise,2025-02-02,,99.99,1,users,6,0.0
1514,Basic,2024-06-17,,7.4925,1,users,3,0.25
929,Basic,2024-12-30,,9.99,1,licenses,6,0.0
1740,Basic,2025-10-17,,7.4925,3,licenses,3,0.25
653,Premium,2025-08-26,,37.4925,1,users,6,0.25
3443,Basic,2025-03-06,,9.99,1,seats,6,0.0
4820,Basic,2024-08-05,2025-02-06,8.991,3,seats,1,0.1
2166,Standard,2025-09-14,,29.99,5,licenses,3,0.0
851,Basic,2025-04-27,,9.99,1,licenses,12,0.0
4176,Standard,2025-12-01,,29.99,3,licenses,12,0.0
1537,Enterprise,2025-10-07,,84.99149999999999,5,users,3,0.15
1577,Premium,2025-07-20,,42.4915,2,licenses,6,0.15
2357,Premium,2024-03-15,,49.99,5,users,3,0.0
2089,Enterprise,2025-08-11,,99.99,5,users,1,0.0
1051,Standard,2024-01-19,2025-01-18,29.99,1,seats,1,0.0
382,Basic,2025-07-23,,9.99,1,licenses,12,0.0
24,Standard,2023-12-25,2024-02-18,29.99,1,users,1,0.0
1183,Standard,2024-11-24,,26.991,2,licenses,1,0.1
4251,Premium,2024-01-27,2024-12-18,49.99,1,users,12,0.0
2894,Standard,2024-07-23,,29.99,2,seats,3,0.0
2066,Basic,2024-08-19,2024-09-19,7.992000000000001,2,licenses,12,0.2
2369,Standard,2025-08-15,,29.99,1,users,12,0.0
1451,Enterprise,2024-08-09,,84.99149999999999,1,licenses,1,0.15
3723,Premium,2024-02-16,2024-05-29,39.992000000000004,1,users,6,0.2
3200,Premium,2024-08-02,2024-10-10,49.99,1,licenses,3,0.0
3981,Enterprise,2024-05-21,,99.99,1,users,3,0.0
3038,Premium,2025-03-03,,42.4915,1,licenses,1,0.15
3308,Basic,2024-05-05,,9.99,1,users,1,0.0
2066,Standard,2024-03-04,,25.4915,1,seats,3,0.15
161,Premium,2024-05-04,,44.991,1,seats,12,0.1
889,Premium,2025-03-24,,49.99,3,seats,12,0.0
3293,Premium,2024-11-12,,49.99,1,users,1,0.0
376,Premium,2024-08-11,,42.4915,1,users,6,0.15
1865,Enterprise,2023-12-31,2024-10-16,99.99,1,users,1,0.0
360,Standard,2024-10-10,,23.992,1,seats,12,0.2
4494,Enterprise,2025-04-24,,99.99,1,seats,3,0.0
300,Premium,2024-04-14,,49.99,5,licenses,1,0.0
3686,Standard,2024-12-23,,25.4915,1,seats,1,0.15
2051,Standard,2024-08-06,,25.4915,1,licenses,1,0.15
53,Enterprise,2024-10-11,,99.99,1,licenses,3,0.0
4775,Standard,2025-12-06,,29.99,1,users,6,0.0
4558,Standard,2025-08-29,,25.4915,1,licenses,1,0.15
2255,Standard,2025-06-29,2025-07-23,23.992,1,seats,3,0.2
1713,Standard,2025-02-07,,23.992,2,seats,3,0.2
1102,Basic,2025-05-11,,7.4925,1,licenses,1,0.25
3538,Standard,2025-06-27,,29.99,1,users,1,0.0
288,Standard,2025-08-17,2025-11-06,29.99,1,seats,12,0.0
3401,Basic,2025-04-16,,9.99,1,licenses,12,0.0
4262,Premium,2025-06-28,,42.4915,3,licenses,12,0.15
4648,Standard,2024-09-27,2025-05-13,29.99,1,users,12,0.0
4967,Standard,2025-05-20,,26.991,3,users,1,0.1
746,Basic,2025-10-12,2026-10-06,8.4915,1,licenses,3,0.15
3927,Enterprise,2025-10-13,,84.99149999999999,1,seats,3,0.15
1971,Basic,2025-04-03,,9.99,1,licenses,1,0.0
4404,Basic,2025-03-14,,9.99,1,seats,6,0.0
3504,Enterprise,2025-07-16,,99.99,5,licenses,3,0.0
733,Standard,2025-09-24,,23.992,3,seats,12,0.2
2637,Enterprise,2024-01-09,,74.99249999999999,1,seats,3,0.25
272,Basic,2024-01-26,,7.4925,5,seats,1,0.25
686,Premium,2024-02-23,,49.99,5,seats,3,0.0
3939,Basic,2024-06-03,,9.99,5,licenses,12,0.0
4956,Basic,2024-12-10,,7.992000000000001,1,licenses,3,0.2
2375,Premium,2025-06-26,2025-09-10,42.4915,5,licenses,6,0.15
4424,Enterprise,2024-07-22,,74.99249999999999,1,seats,6,0.25
1440,Premium,2025-01-19,,49.99,3,users,1,0.0
3829,Basic,2024-04-02,2025-03-07,9.99,1,users,1,0.0
2830,Premium,2024-12-01,,49.99,3,seats,1,0.0
3320,Enterprise,2025-04-09,,74.99249999999999,1,licenses,1,0.25
1867,Premium,2024-01-29,2024-07-06,37.4925,1,licenses,6,0.25
3075,Basic,2024-03-06,,8.991,1,seats,1,0.1
3361,Enterprise,2025-11-19,,74.99249999999999,5,licenses,6,0.25
1514,Standard,2025-10-05,,29.99,1,users,1,0.0
2072,Basic,2025-03-14,,9.99,5,seats,1,0.0
4485,Enterprise,2025-03-27,,89.991,5,seats,12,0.1
4329,Basic,2025-03-07,2026-02-15,9.99,1,licenses,12,0.0
3278,Premium,2024-06-20,,39.992000000000004,5,licenses,3,0.2
2520,Enterprise,2025-06-27,2026-01-28,74.99249999999999,5,seats,6,0.25
3017,Enterprise,2025-08-22,,74.99249999999999,1,seats,3,0.25
3785,Basic,2025-02-11,,7.992000000000001,2,seats,12,0.2
2906,Premium,2025-10-24,2026-02-19,39.992000000000004,5,users,6,0.2
2785,Standard,2025-05-24,,23.992,1,licenses,6,0.2
694,Enterprise,2025-01-25,,99.99,1,licenses,12,0.0
4717,Basic,2025-08-17,,8.4915,5,licenses,3,0.15
4250,Standard,2025-01-01,,29.99,2,licenses,6,0.0
505,Premium,2025-02-13,,49.99,1,seats,1,0.0
1677,Standard,2024-12-08,2025-09-04,29.99,3,users,3,0.0
1001,Enterprise,2025-07-15,,99.99,1,licenses,3,0.0
4915,Enterprise,2025-08-02,,84.99149999999999,1,seats,12,0.15
4861,Basic,2024-07-20,2025-02-13,7.992000000000001,1,seats,3,0.2
322,Enterprise,2025-09-19,,74.99249999999999,3,licenses,1,0.25
4069,Premium,2025-08-31,,42.4915,2,licenses,12,0.15
4297,Basic,2025-05-31,2025-06-14,7.4925,1,licenses,1,0.25
875,Premium,2025-08-14,,37.4925,3,licenses,12,0.25
108,Standard,2024-12-30,,23.992,2,users,12,0.2
2324,Basic,2025-12-03,,7.992000000000001,1,users,12,0.2
3014,Premium,2025-10-08,2026-08-14,49.99,1,licenses,3,0.0
4711,Premium,2024-06-02,,49.99,2,licenses,1,0.0
3911,Premium,2024-04-15,2024-11-10,49.99,1,licenses,1,0.0
1292,Standard,2025-09-22,2026-02-10,29.99,1,users,3,0.0
629,Basic,2025-10-30,,7.4925,5,users,6,0.25
1066,Enterprise,2024-11-26,,74.99249999999999,1,seats,1,0.25
4034,Enterprise,2024-09-17,,79.992,1,licenses,12,0.2
787,Basic,2024-09-26,,9.99,1,seats,3,0.0
454,Standard,2024-11-02,,25.4915,1,seats,6,0.15
3165,Standard,2025-09-23,,23.992,1,seats,12,0.2
1438,Standard,2024-12-23,,22.4925,2,licenses,6,0.25
4508,Standard,2024-04-30,2025-03-17,22.4925,2,users,12,0.25
4599,Standard,2024-06-17,,29.99,5,seats,3,0.0
949,Standard,2024-05-18,2025-02-13,26.991,1,users,6,0.1
2445,Standard,2024-01-23,,23.992,3,seats,12,0.2
3338,Basic,2025-04-11,,8.4915,5,seats,3,0.15
438,Basic,2024-08-31,,9.99,3,seats,6,0.0
4157,Premium,2025-02-13,,49.99,1,licenses,1,0.0
3712,Premium,2024-10-20,,39.992000000000004,3,licenses,3,0.2
3447,Enterprise,2024-05-20,,74.99249999999999,3,licenses,6,0.25
3738,Basic,2025-07-11,,9.99,3,users,6,0.0
4660,Standard,2025-01-02,,29.99,1,licenses,3,0.0
2537,Standard,2025-05-26,2025-09-18,29.99,1,users,3,0.0
3312,Basic,2024-03-09,,8.4915,2,seats,12,0.15
3261,Basic,2024-10-05,,9.99,5,users,12,0.0
1425,Standard,2024-05-10,,23.992,1,licenses,6,0.2
4971,Standard,2024-01-20,,29.99,5,seats,6,0.0
4262,Standard,2025-02-18,,29.99,2,licenses,1,0.0
966,Standard,2024-12-22,2025-03-08,26.991,3,users,12,0.1
4461,Standard,2024-01-30,,22.4925,3,users,12,0.25
4694,Enterprise,2024-10-16,,74.99249999999999,1,seats,6,0.25
4603,Enterprise,2025-08-28,,79.992,1,seats,12,0.2
4330,Premium,2025-08-05,,49.99,1,users,6,0.0
4436,Standard,2024-04-14,,29.99,3,users,3,0.0
333,Basic,2024-08-04,,9.99,1,licenses,3,0.0
4210,Enterprise,2024-11-03,2024-12-02,99.99,2,licenses,12,0.0
1656,Basic,2024-01-22,2024-12-01,9.99,1,seats,1,0.0
543,Enterprise,2024-03-20,,99.99,1,licenses,1,0.0
4969,Basic,2025-10-12,,7.4925,1,licenses,6,0.25
4275,Standard,2024-02-18,,29.99,1,licenses,12,0.0
3018,Standard,2025-03-05,2025-11-14,26.991,2,licenses,6,0.1
2307,Enterprise,2025-10-08,,89.991,1,licenses,3,0.1
3304,Enterprise,2024-04-05,2024-04-15,84.99149999999999,1,licenses,3,0.15
4032,Enterprise,2025-10-19,,84.99149999999999,5,licenses,12,0.15
548,Premium,2024-10-26,,39.992000000000004,3,users,1,0.2
551,Standard,2025-05-13,,29.99,1,users,3,0.0
2932,Standard,2024-12-18,,26.991,1,users,3,0.1
4463,Basic,2025-11-26,2026-02-19,7.992000000000001,1,seats,12,0.2
4940,Standard,2024-11-13,2025-06-18,29.99,3,licenses,1,0.0
2604,Standard,2024-07-17,,29.99,2,seats,12,0.0
1560,Standard,2025-09-21,,25.4915,1,users,12,0.15
2168,Basic,2024-04-23,,9.99,2,users,3,0.0
4181,Basic,2024-09-21,,9.99,1,users,1,0.0
1679,Premium,2024-10-25,,49.99,1,users,1,0.0
4094,Standard,2025-09-21,2025-12-13,23.992,1,users,3,0.2
4826,Standard,2024-03-03,2024-11-24,26.991,1,licenses,1,0.1
4474,Premium,2024-01-03,,49.99,2,seats,12,0.0
4419,Standard,2024-06-27,2025-06-11,29.99,2,seats,1,0.0
2773,Standard,2025-11-13,,23.992,3,licenses,12,0.2
3512,Enterprise,2024-08-29,,99.99,2,users,1,0.0
1933,Enterprise,2025-11-21,,99.99,2,licenses,3,0.0
1177,Basic,2025-06-05,2025-12-01,9.99,5,seats,3,0.0
707,Enterprise,2025-11-21,,84.99149999999999,2,seats,6,0.15
2171,Enterprise,2025-09-23,,74.99249999999999,1,seats,3,0.25
4675,Standard,2024-05-04,,26.991,3,seats,6,0.1
4568,Premium,2024-09-22,,42.4915,1,licenses,3,0.15
133,Standard,2025-10-29,,22.4925,1,licenses,3,0.25
1883,Enterprise,2024-07-05,,79.992,1,users,6,0.2
4962,Premium,2024-02-13,2024-08-09,44.991,5,licenses,1,0.1
4158,Enterprise,2023-12-26,,99.99,1,seats,1,0.0
1928,Enterprise,2024-11-02,,84.99149999999999,5,seats,12,0.15
215,Enterprise,2024-11-12,,84.99149999999999,1,licenses,6,0.15
3780,Enterprise,2024-11-08,,74.99249999999999,3,licenses,12,0.25
3576,Enterprise,2025-07-27,,84.99149999999999,1,users,3,0.15
313,Premium,2024-10-24,,39.992000000000004,5,seats,1,0.2
3021,Basic,2025-11-06,,7.4925,1,users,6,0.25
3121,Premium,2024-05-03,2025-04-13,49.99,1,users,12,0.0
4439,Standard,2024-11-18,,29.99,3,users,6,0.0
3774,Enterprise,2025-07-16,,74.99249999999999,3,users,3,0.25
1522,Standard,2024-01-07,,25.4915,1,users,3,0.15
1821,Standard,2024-12-23,,29.99,1,licenses,1,0.0
2686,Standard,2024-07-30,2025-01-22,26.991,1,licenses,6,0.1
1408,Enterprise,2023-12-26,2024-09-23,84.99149999999999,5,users,3,0.15
838,Standard,2024-05-12,,29.99,1,seats,1,0.0
4012,Premium,2024-05-13,,42.4915,1,users,12,0.15
2354,Premium,2025-11-29,2026-10-17,42.4915,1,licenses,3,0.15
4197,Basic,2024-08-01,,9.99,1,seats,1,0.0
4273,Premium,2025-03-06,,49.99,1,seats,3,0.0
3232,Premium,2025-01-07,,49.99,1,users,1,0.0
1658,Basic,2025-06-12,,9.99,2,users,3,0.0
4297,Basic,2024-09-26,,9.99,1,seats,3,0.0
2178,Standard,2025-02-19,,22.4925,1,seats,1,0.25
2899,Standard,2024-11-09,,29.99,5,licenses,12,0.0
4291,Enterprise,2024-03-27,,99.99,2,seats,1,0.0
2226,Premium,2025-04-10,,42.4915,3,users,3,0.15
3295,Standard,2025-01-02,,22.4925,2,users,3,0.25
